TICKER,date,piotroski,IvolRET_12Mo,IvolRET_3Mo,Beta_12Mo,Beta_3Mo,AltmanZScore,spread5y,CreditRating,Type__CR,Type__CR14,Type__MM,Type__MM14,Type__MR,Type__MR14,Type__XR,Type__XR14,Sector__Basic Materials,Sector__Consumer Goods,Sector__Consumer Services,Sector__Energy,Sector__Financials,Sector__Government,Sector__Healthcare,Sector__Industrials,Sector__Technology,Sector__Telecommunications Services,Sector__Utilities
ASH,2014-03-31,7,0.17909993998783555,0.13077366559122108,0.9742235364302296,1.0888612317258757,1.382817514,0.017388852,5,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
ASH,2014-03-31,7,0.17909993998783555,0.13077366559122108,0.9742235364302296,1.0888612317258757,1.382817514,0.017388852,5,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
ASH,2014-03-31,7,0.17909993998783555,0.13077366559122108,0.9742235364302296,1.0888612317258757,1.382817514,0.017388808000000002,5,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
ASH,2014-06-30,7,0.14727392265681655,0.13530002686829246,1.023652127077164,1.1203641098628785,1.4960506580000001,0.016677787,5,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
ASH,2014-06-30,7,0.14727392265681655,0.13530002686829246,1.023652127077164,1.1203641098628785,1.4960506580000001,0.016677787,5,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
ASH,2014-09-30,8,0.14126001983791914,0.1027540301855136,1.0144689443938373,1.0333225609786636,1.381158452,0.016860253000000002,5,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
ASH,2014-09-30,8,0.14126001983791914,0.1027540301855136,1.0144689443938373,1.0333225609786636,1.381158452,0.016741583,5,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
ASH,2014-12-31,6,0.13132131800238098,0.14105058159606965,0.9754364788041548,0.7327463581263611,1.589501714,0.016461217,5,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
ASH,2014-12-31,6,0.13132131800238098,0.14105058159606965,0.9754364788041548,0.7327463581263611,1.589501714,0.016461217,5,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
ASH,2015-03-31,7,0.1347569437540575,0.14373733897046448,0.9015942564733771,0.8243426490645903,1.630609657,0.016525687,5,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
ASH,2015-03-31,7,0.1347569437540575,0.14373733897046448,0.9015942564733771,0.8243426490645903,1.630609657,0.016525687,5,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
ASH,2015-06-30,7,0.13246719552763953,0.12565060328706212,0.8806746337314315,0.9841737053500378,1.605417116,0.016598438,5,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
ASH,2015-06-30,7,0.13246719552763953,0.12565060328706212,0.8806746337314315,0.9841737053500378,1.605417116,0.016598438,5,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
ASH,2015-09-30,7,0.15356051554224573,0.18134278818278704,0.9725154635705836,1.0882811016245262,1.330097397,0.016382114,5,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
ASH,2015-09-30,7,0.15356051554224573,0.18134278818278704,0.9725154635705836,1.0882811016245262,1.330097397,0.016382114,5,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
ASH,2015-12-31,8,0.1527757366856311,0.15139526956286994,0.9723220063957859,0.8525966570052501,1.282282596,0.016769821,5,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
ASH,2015-12-31,8,0.1527757366856311,0.15139526956286994,0.9723220063957859,0.8525966570052501,1.282282596,0.016505782,5,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
ASH,2016-03-31,8,0.1565109700478034,0.16138160996638354,0.9946943089186838,0.9567981148153092,1.142300134,0.016526086000000002,5,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
ASH,2016-03-31,8,0.1565109700478034,0.16138160996638354,0.9946943089186838,0.9567981148153092,1.142300134,0.016526086000000002,5,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
ASH,2016-06-30,6,0.15469003782449786,0.11484731473423528,0.9854543412146402,0.9375203078928934,1.262653326,0.016934988999999998,5,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
ASH,2016-06-30,6,0.15469003782449786,0.11484731473423528,0.9854543412146402,0.9375203078928934,1.262653326,0.016597214,5,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
ASH,2016-09-30,6,0.15902455013766714,0.1989797607828829,0.9408595498863006,1.1328131145611902,1.30026974,0.01657055,5,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
ASH,2016-09-30,6,0.15902455013766714,0.1989797607828829,0.9408595498863006,1.1328131145611902,1.30026974,0.01627261,5,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
AEE,2013-09-30,6,0.13347218211976347,0.13678421891855075,0.7689586258396539,0.8673813051644966,0.56810025,0.014934713,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
AEE,2013-09-30,6,0.13347218211976347,0.13678421891855075,0.7689586258396539,0.8673813051644966,0.56810025,0.014934713,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
AEE,2013-12-31,5,0.11826709746316295,0.11113288637346327,0.8442660913419436,0.7400680834727392,0.516856225,0.015688781000000002,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
AEE,2013-12-31,5,0.11826709746316295,0.11113288637346327,0.8442660913419436,0.7400680834727392,0.516856225,0.015688781000000002,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
AEE,2014-03-31,6,0.14118332675337822,0.16868061818857313,0.7626226247582677,0.4086855293469469,0.56511078,0.014296762,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
AEE,2014-03-31,6,0.14118332675337822,0.16868061818857313,0.7626226247582677,0.4086855293469469,0.56511078,0.014296762,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
AEE,2014-06-30,8,0.1522633322457859,0.17042194001205538,0.4973329023546381,0.081821618714145,0.5861495179999999,0.010642603999999998,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
AEE,2014-06-30,8,0.1522633322457859,0.17042194001205538,0.4973329023546381,0.081821618714145,0.5861495179999999,0.010642603999999998,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
AEE,2014-09-30,7,0.1569721392768903,0.1630124904197901,0.4578131633184719,0.5895758457802821,0.626651538,0.009299152,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
AEE,2014-09-30,7,0.1569721392768903,0.1630124904197901,0.4578131633184719,0.5895758457802821,0.626651538,0.009299152,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
AEE,2014-12-31,8,0.1749069273345696,0.18706798634318225,0.4859395552803982,0.6952915579798085,0.5880557989999999,0.010344706,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
AEE,2014-12-31,8,0.1749069273345696,0.18706798634318225,0.4859395552803982,0.6952915579798085,0.5880557989999999,0.010344706,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
AEE,2015-03-31,8,0.18278697784318926,0.19915244638443652,0.6217357444473421,0.8529178821987243,0.55553152,0.009848264,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
AEE,2015-03-31,8,0.18278697784318926,0.19915244638443652,0.6217357444473421,0.8529178821987243,0.55553152,0.009848264,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
AEE,2015-06-30,7,0.1696486015881277,0.11220784674724292,0.7273796907837415,0.7691641616931709,0.510858162,0.010965418000000001,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
AEE,2015-06-30,7,0.1696486015881277,0.11220784674724292,0.7273796907837415,0.7691641616931709,0.510858162,0.010965418000000001,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
AEE,2015-09-30,5,0.17219707680229376,0.16893628043434636,0.6663850604779233,0.5826338158716117,0.629542005,0.011277944,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
AEE,2015-09-30,5,0.17219707680229376,0.16893628043434636,0.6663850604779233,0.5826338158716117,0.629542005,0.011277944,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
AEE,2015-12-31,7,0.17060265431104188,0.18153411006173625,0.6426899187589585,0.5601989615051279,0.552952509,0.01197901,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
AEE,2015-12-31,7,0.17060265431104188,0.18153411006173625,0.6426899187589585,0.5601989615051279,0.552952509,0.01197901,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
AEE,2016-03-31,8,0.16352516752934101,0.1711419163293882,0.4999431515641474,0.31089143467226754,0.626905026,0.012058373999999998,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
AEE,2016-03-31,8,0.16352516752934101,0.1711419163293882,0.4999431515641474,0.31089143467226754,0.626905026,0.012058373999999998,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
AEE,2016-06-30,6,0.17462932566377098,0.16805818024005556,0.412734381172392,0.07791663738872699,0.639123297,0.013181497,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
AEE,2016-06-30,6,0.17462932566377098,0.16805818024005556,0.412734381172392,0.07791663738872699,0.639123297,0.013181497,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
AEE,2016-09-30,6,0.17046968231075446,0.14836335328406616,0.3654128256977423,0.7453914329936923,0.6872851809999999,0.01707512,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
AEE,2016-09-30,6,0.17046968231075446,0.14836335328406616,0.3654128256977423,0.7453914329936923,0.6872851809999999,0.01657798,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
AEE,2017-03-31,6,0.16715273907968206,0.1216831605543498,0.37937118272174186,-0.037973320748802566,0.597266975,0.03377168,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
AEE,2017-03-31,6,0.16715273907968206,0.1216831605543498,0.37937118272174186,-0.037973320748802566,0.597266975,0.03278907,6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
AEE,2017-06-30,6,0.1518024135890234,0.10243065381337756,0.5820818238938014,0.2334667500977311,0.617357639,0.05063234,7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
AEE,2017-06-30,6,0.1518024135890234,0.10243065381337756,0.5820818238938014,0.2334667500977311,0.617357639,0.04915886,7,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
AVT,2013-09-30,6,0.1885384954113554,0.1751316603664517,1.289840522684096,1.5019656922033318,2.05912454,0.01216008,4,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
AVT,2013-09-30,6,0.1885384954113554,0.1751316603664517,1.289840522684096,1.5019656922033318,2.05912454,0.01216008,4,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
AVT,2013-09-30,6,0.1885384954113554,0.1751316603664517,1.289840522684096,1.5019656922033318,2.05912454,0.01216008,4,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
AVT,2013-09-30,6,0.1885384954113554,0.1751316603664517,1.289840522684096,1.5019656922033318,2.05912454,0.011974511,4,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
AVT,2013-12-31,7,0.1979943256175285,0.20968021858407468,1.1933387893281324,1.0621010377018985,2.038768309,0.010178076,4,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
AVT,2013-12-31,7,0.1979943256175285,0.20968021858407468,1.1933387893281324,1.0621010377018985,2.038768309,0.010178076,4,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
AVT,2013-12-31,7,0.1979943256175285,0.20968021858407468,1.1933387893281324,1.0621010377018985,2.038768309,0.010178076,4,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
AVT,2013-12-31,7,0.1979943256175285,0.20968021858407468,1.1933387893281324,1.0621010377018985,2.038768309,0.009993861,4,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
AVT,2014-03-31,8,0.19175975261070102,0.16774837156478484,1.260588800685615,1.6939033662192309,2.160285235,0.009693832,4,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
AVT,2014-03-31,8,0.19175975261070102,0.16774837156478484,1.260588800685615,1.6939033662192309,2.160285235,0.009693832,4,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
AVT,2014-03-31,8,0.19175975261070102,0.16774837156478484,1.260588800685615,1.6939033662192309,2.160285235,0.009693832,4,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
AVT,2014-03-31,8,0.19175975261070102,0.16774837156478484,1.260588800685615,1.6939033662192309,2.160285235,0.009626296999999999,4,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
AVT,2014-06-30,7,0.18788707282057196,0.18514097775916066,1.3856162955549036,1.158908881898536,2.128962647,0.009864684,4,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
AVT,2014-06-30,7,0.18788707282057196,0.18514097775916066,1.3856162955549036,1.158908881898536,2.128962647,0.009864684,4,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
AVT,2014-06-30,7,0.18788707282057196,0.18514097775916066,1.3856162955549036,1.158908881898536,2.128962647,0.009677168,4,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
AVT,2014-09-30,8,0.1803258502453411,0.14485751907966596,1.2962257817716896,1.0808563228380608,2.145829031,0.011762607,4,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
AVT,2014-09-30,8,0.1803258502453411,0.14485751907966596,1.2962257817716896,1.0808563228380608,2.145829031,0.011762607,4,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
AVT,2014-09-30,8,0.1803258502453411,0.14485751907966596,1.2962257817716896,1.0808563228380608,2.145829031,0.011533821999999999,4,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
AVT,2014-12-31,8,0.17534845852421366,0.1957432454858187,1.375418497373354,1.3697986295396094,2.101720737,0.007983379,4,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
AVT,2014-12-31,8,0.17534845852421366,0.1957432454858187,1.375418497373354,1.3697986295396094,2.101720737,0.007983379,4,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
AVT,2014-12-31,8,0.17534845852421366,0.1957432454858187,1.375418497373354,1.3697986295396094,2.101720737,0.007836103,4,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
AVT,2015-03-31,8,0.16742156344294487,0.1355732332911775,1.2928197407642974,1.3499524996330192,2.178354901,0.008405326,4,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
AVT,2015-03-31,8,0.16742156344294487,0.1355732332911775,1.2928197407642974,1.3499524996330192,2.178354901,0.008405326,4,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
AVT,2015-03-31,8,0.16742156344294487,0.1355732332911775,1.2928197407642974,1.3499524996330192,2.178354901,0.008252498,4,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
AVT,2015-06-30,8,0.1595994972948978,0.15429714144951534,1.3035435258478196,1.258730411284103,2.150379712,0.009398554,4,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
AVT,2015-06-30,8,0.1595994972948978,0.15429714144951534,1.3035435258478196,1.258730411284103,2.150379712,0.009398554,4,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
AVT,2015-06-30,8,0.1595994972948978,0.15429714144951534,1.3035435258478196,1.258730411284103,2.150379712,0.009219695,4,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
AVT,2015-12-31,7,0.15814819651606254,0.15411230449807006,1.13001115771584,0.7935984995618028,1.7694948259999999,0.005722989,3,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
AVT,2015-12-31,7,0.15814819651606254,0.15411230449807006,1.13001115771584,0.7935984995618028,1.7694948259999999,0.005722989,3,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
AVT,2015-12-31,7,0.15814819651606254,0.15411230449807006,1.13001115771584,0.7935984995618028,1.7694948259999999,0.005574975,3,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
AVT,2016-03-31,6,0.1600448518944459,0.1497523042537039,1.0637020496018392,1.0501369717270972,1.8292604190000001,0.007003921999999999,4,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
AVT,2016-03-31,6,0.1600448518944459,0.1497523042537039,1.0637020496018392,1.0501369717270972,1.8292604190000001,0.007003921999999999,4,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
AVT,2016-03-31,6,0.1600448518944459,0.1497523042537039,1.0637020496018392,1.0501369717270972,1.8292604190000001,0.006865134,4,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
AVT,2016-06-30,6,0.16642984811639838,0.17460609353794698,1.096544356886204,1.3742545187524742,1.6917173840000002,0.007304832,4,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
AVT,2016-06-30,6,0.16642984811639838,0.17460609353794698,1.096544356886204,1.3742545187524742,1.6917173840000002,0.007304832,4,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
AVT,2016-06-30,6,0.16642984811639838,0.17460609353794698,1.096544356886204,1.3742545187524742,1.6917173840000002,0.0071648680000000005,4,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
AVT,2016-09-30,6,0.18412324894705626,0.23728603899284126,1.0839711739614737,1.3462606435765392,2.014084548,0.00968997,4,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
AVT,2016-09-30,6,0.18412324894705626,0.23728603899284126,1.0839711739614737,1.3462606435765392,2.014084548,0.00968997,4,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
AVT,2016-09-30,6,0.18412324894705626,0.23728603899284126,1.0839711739614737,1.3462606435765392,2.014084548,0.00948788,4,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
AVT,2017-03-31,7,0.1727644921412138,0.10869547429248187,1.3648678305076043,1.4372760302761978,2.352882249,0.0087425,4,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
AVT,2017-03-31,7,0.1727644921412138,0.10869547429248187,1.3648678305076043,1.4372760302761978,2.352882249,0.0087425,4,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
AVT,2017-03-31,7,0.1727644921412138,0.10869547429248187,1.3648678305076043,1.4372760302761978,2.352882249,0.00855758,4,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
AVT,2017-06-30,5,0.19163819330745316,0.23950994949179175,1.341608612309456,1.2718022720964064,2.317743524,0.00897296,4,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
AVT,2017-06-30,5,0.19163819330745316,0.23950994949179175,1.341608612309456,1.2718022720964064,2.317743524,0.00905478,4,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
AVT,2017-06-30,5,0.19163819330745316,0.23950994949179175,1.341608612309456,1.2718022720964064,2.317743524,0.00888601,4,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
AVT,2018-12-31,7,0.19099955333301774,0.22852137403181644,1.0167515174942607,1.095969679182393,2.161595071,0.01172618,5,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
AVT,2018-12-31,7,0.19099955333301774,0.22852137403181644,1.0167515174942607,1.095969679182393,2.161595071,0.01185947,5,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
AVT,2018-12-31,7,0.19099955333301774,0.22852137403181644,1.0167515174942607,1.095969679182393,2.161595071,0.01161207,5,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
AVT,2019-12-31,7,0.20231602723823644,0.2590161197245163,1.362215544750356,0.5292385886517029,2.033647499,0.0078624,5,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
AVT,2019-12-31,7,0.20231602723823644,0.2590161197245163,1.362215544750356,0.5292385886517029,2.033647499,0.00798039,5,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
AVT,2019-12-31,7,0.20231602723823644,0.2590161197245163,1.362215544750356,0.5292385886517029,2.033647499,0.00778545,5,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
BAX,2013-09-30,7,0.14978186481243091,0.17513242202308255,0.7992850940530662,0.7722524414509097,2.233044444,0.002561023,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
BAX,2013-09-30,7,0.14978186481243091,0.17513242202308255,0.7992850940530662,0.7722524414509097,2.233044444,0.00253331,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
BAX,2013-09-30,7,0.14978186481243091,0.17513242202308255,0.7992850940530662,0.7722524414509097,2.233044444,0.00253331,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
BAX,2013-09-30,7,0.14978186481243091,0.17513242202308255,0.7992850940530662,0.7722524414509097,2.233044444,0.002526573,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
BAX,2013-12-31,7,0.14493873530645945,0.135725233336974,0.7515162199433951,0.627133414005315,2.3335562999999997,0.002068544,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
BAX,2013-12-31,7,0.14493873530645945,0.135725233336974,0.7515162199433951,0.627133414005315,2.3335562999999997,0.002068544,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
BAX,2013-12-31,7,0.14493873530645945,0.135725233336974,0.7515162199433951,0.627133414005315,2.3335562999999997,0.002056819,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
BAX,2013-12-31,7,0.14493873530645945,0.135725233336974,0.7515162199433951,0.627133414005315,2.3335562999999997,0.002037458,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
BAX,2015-03-31,6,0.1102333105950293,0.11848992262730422,0.7573533646071295,0.7128950031582846,2.072881761,0.0025590879999999997,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
BAX,2015-03-31,6,0.1102333105950293,0.11848992262730422,0.7573533646071295,0.7128950031582846,2.072881761,0.0025590879999999997,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
BAX,2015-03-31,6,0.1102333105950293,0.11848992262730422,0.7573533646071295,0.7128950031582846,2.072881761,0.002609644,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
BAX,2015-03-31,6,0.1102333105950293,0.11848992262730422,0.7573533646071295,0.7128950031582846,2.072881761,0.002513791,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
BAX,2015-06-30,5,0.1204277427687612,0.134365426943007,0.7891358161457778,0.8392131534274297,1.916520964,0.004087144,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
BAX,2015-06-30,5,0.1204277427687612,0.134365426943007,0.7891358161457778,0.8392131534274297,1.916520964,0.004087144,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
BAX,2015-06-30,5,0.1204277427687612,0.134365426943007,0.7891358161457778,0.8392131534274297,1.916520964,0.003993972,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
BAX,2015-09-30,6,0.471700648659692,0.19808375728646374,0.6530219494290446,0.7616079731571354,2.000752577,0.0042206679999999995,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
BAX,2015-09-30,6,0.471700648659692,0.19808375728646374,0.6530219494290446,0.7616079731571354,2.000752577,0.0042206679999999995,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
BAX,2015-09-30,6,0.471700648659692,0.19808375728646374,0.6530219494290446,0.7616079731571354,2.000752577,0.004124082,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
BAX,2015-12-31,7,0.4767581241371345,0.1772986863415776,0.6351532319838032,0.7456866415981951,2.2304477819999997,0.004033193,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
BAX,2015-12-31,7,0.4767581241371345,0.1772986863415776,0.6351532319838032,0.7456866415981951,2.2304477819999997,0.004033193,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
BAX,2015-12-31,7,0.4767581241371345,0.1772986863415776,0.6351532319838032,0.7456866415981951,2.2304477819999997,0.003907128,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
BAX,2016-03-31,6,0.48181084574368604,0.17779234680339104,0.6739352738213458,0.8077389633148728,2.931008937,0.003256862,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
BAX,2016-03-31,6,0.48181084574368604,0.17779234680339104,0.6739352738213458,0.8077389633148728,2.931008937,0.003256862,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
BAX,2016-06-30,9,0.4842899031585548,0.1520643635554451,0.7371379526847571,1.135984232874723,3.3212783139999997,0.003530154,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
BAX,2016-06-30,9,0.4842899031585548,0.1520643635554451,0.7371379526847571,1.135984232874723,3.3212783139999997,0.003530154,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
BAX,2016-09-30,9,0.16241555448591413,0.13832894499125362,0.8912670303089788,1.0062833324108762,3.6345675539999998,0.00304648,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
BAX,2016-09-30,9,0.16241555448591413,0.13832894499125362,0.8912670303089788,1.0062833324108762,3.6345675539999998,0.00298854,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
BAX,2017-03-31,9,0.15970972775604206,0.111389566667445,0.9314253243213516,0.37083786375510747,3.9023278830000003,0.00270645,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
BAX,2017-03-31,9,0.15970972775604206,0.111389566667445,0.9314253243213516,0.37083786375510747,3.9023278830000003,0.0026197,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
BAX,2017-03-31,9,0.15970972775604206,0.111389566667445,0.9314253243213516,0.37083786375510747,3.9023278830000003,0.00256985,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
BAX,2017-06-30,9,0.15817831712652627,0.14962594738410345,0.7215703134995765,0.6457182329809513,4.016024278,0.00223936,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
